type,image_path,label_path,volume,slice,id
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_119_slice_63_jpg.rf.2347adcad1c2cf429dd00701ebae0534.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_119_slice_63_jpg.rf.2347adcad1c2cf429dd00701ebae0534.txt,119,63,0ed728ca532e4825bbc721863687e2ce
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_79_slice_109_jpg.rf.1e4f0cb4a0e44e438c7fd0ccb5dc9507.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_79_slice_109_jpg.rf.1e4f0cb4a0e44e438c7fd0ccb5dc9507.txt,79,109,b898a5753192a34f2e77b3a854af609d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_254_slice_123_jpg.rf.02808d85ec33277934cd9b1a70e12eb6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_254_slice_123_jpg.rf.02808d85ec33277934cd9b1a70e12eb6.txt,254,123,3ffafd60dc4428fbaab06eea91113fc0
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_281_slice_89_jpg.rf.166111e4d63c28aa8fd274ae162641df.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_281_slice_89_jpg.rf.166111e4d63c28aa8fd274ae162641df.txt,281,89,0c33ecfc17957b7235373a391b719a3f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_9_slice_62_jpg.rf.3851629330ac792b57dd9e2cb2fcdda7.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_9_slice_62_jpg.rf.3851629330ac792b57dd9e2cb2fcdda7.txt,9,62,9be2719004d8c9f70f132bc0a0d5392f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_151_slice_95_jpg.rf.88e194c2ef08e7397deb6c0e112cb549.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_151_slice_95_jpg.rf.88e194c2ef08e7397deb6c0e112cb549.txt,151,95,13930e15c724feb09fcc533a51b84931
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_143_slice_83_jpg.rf.91e84b08775ce1ae6cc598427d0893fb.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_143_slice_83_jpg.rf.91e84b08775ce1ae6cc598427d0893fb.txt,143,83,893e621b20edf111ae13ef6fc16fcb2d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_160_slice_62_jpg.rf.64e05bbaf3ced8aa9bf6b31c8649cbe0.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_160_slice_62_jpg.rf.64e05bbaf3ced8aa9bf6b31c8649cbe0.txt,160,62,813dbc229bdb5bac84b248488f26e046
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_205_slice_87_jpg.rf.3e1d40c06f07ee9f1825851633c302a1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_205_slice_87_jpg.rf.3e1d40c06f07ee9f1825851633c302a1.txt,205,87,d98734b5c3cb6529f3ff8cf85b7ecad4
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_227_slice_47_jpg.rf.c1b6bfbb75200bed42e841b2c8190462.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_227_slice_47_jpg.rf.c1b6bfbb75200bed42e841b2c8190462.txt,227,47,3077218845d78bd07f1ad2902ffc519f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_185_slice_68_jpg.rf.a127c885529913bee4c373a28ec0d497.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_185_slice_68_jpg.rf.a127c885529913bee4c373a28ec0d497.txt,185,68,0f241fd5336842c29523d1d085e18c83
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_129_slice_96_jpg.rf.40774c48375aa66d158dd3e5daeedd66.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_129_slice_96_jpg.rf.40774c48375aa66d158dd3e5daeedd66.txt,129,96,ab590751db6b2621124dc3c23c71d213
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_158_slice_49_jpg.rf.1f5f0ab746893543afc9d7bd6c0aa35a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_158_slice_49_jpg.rf.1f5f0ab746893543afc9d7bd6c0aa35a.txt,158,49,26e9a1fc28a3b00b291d6ef41fb3dfec
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_131_slice_117_jpg.rf.c325ca1bb51326082cd65a4815a08784.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_131_slice_117_jpg.rf.c325ca1bb51326082cd65a4815a08784.txt,131,117,f798e5d55f132434b129a68c13f58b47
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_203_slice_36_jpg.rf.f1b702c211dc3b6ac5a15a1e47387248.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_203_slice_36_jpg.rf.f1b702c211dc3b6ac5a15a1e47387248.txt,203,36,eda25384cd3894abdd5b8445e484abc7
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_7_slice_49_jpg.rf.6b5dea062160d2d435a4d07463e898e1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_7_slice_49_jpg.rf.6b5dea062160d2d435a4d07463e898e1.txt,7,49,2158b289620e5b95846969efb0739fa2
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_274_slice_123_jpg.rf.903bba688a5a802781e59bb6d53c672e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_274_slice_123_jpg.rf.903bba688a5a802781e59bb6d53c672e.txt,274,123,c9c4b7922eab5f0546cfd263021103b1
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_319_slice_59_jpg.rf.935dacfa2a6801b034fc58163400621d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_319_slice_59_jpg.rf.935dacfa2a6801b034fc58163400621d.txt,319,59,85f67f12fb9c5ec1ea012b9cbae89d60
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_294_slice_69_jpg.rf.b9e9439b85bd855e9ba9344673a3ac5a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_294_slice_69_jpg.rf.b9e9439b85bd855e9ba9344673a3ac5a.txt,294,69,3ad7d275d012ff2f9ace5a3e9e1f1516
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_76_slice_86_jpg.rf.6c33c68c3935b06e2978b27b236abd8c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_76_slice_86_jpg.rf.6c33c68c3935b06e2978b27b236abd8c.txt,76,86,996ce4602ce9060bda0c60ed6b39c8a1
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_232_slice_85_jpg.rf.31d6bafd34dd6cd649cd20d7afd60087.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_232_slice_85_jpg.rf.31d6bafd34dd6cd649cd20d7afd60087.txt,232,85,d35939c27f9cec7b29b9673440635cce
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_174_slice_83_jpg.rf.a361b97f339296eef230cb046a0b7337.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_174_slice_83_jpg.rf.a361b97f339296eef230cb046a0b7337.txt,174,83,dca59026d48d9cffc48c64e4d1dc2ad9
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_131_slice_92_jpg.rf.f796dcdb5b8f3d905811a3f70d141710.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_131_slice_92_jpg.rf.f796dcdb5b8f3d905811a3f70d141710.txt,131,92,50631f39a485347b6660f4c2bf732eb1
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_309_slice_64_jpg.rf.9c49a8179542230d8a343b1b58592a1b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_309_slice_64_jpg.rf.9c49a8179542230d8a343b1b58592a1b.txt,309,64,5c21c4119e9ae59f7b52b780dd883ad3
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_60_slice_63_jpg.rf.62c0cb3e5a1481519e24351247e3aea5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_60_slice_63_jpg.rf.62c0cb3e5a1481519e24351247e3aea5.txt,60,63,439bf1960ecca672fe9d9d69f2f2611f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_258_slice_61_jpg.rf.2e65e2edb2da676a47675a877c711f26.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_258_slice_61_jpg.rf.2e65e2edb2da676a47675a877c711f26.txt,258,61,081fba8ef50c82ef006e6b8de2d14230
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_221_slice_39_jpg.rf.704a50890dc19c32dd1e51111939badc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_221_slice_39_jpg.rf.704a50890dc19c32dd1e51111939badc.txt,221,39,c0a76bf664b040d97bc332108a2217ab
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_17_slice_45_jpg.rf.af29fb6eda49d55ce46c1e69cf27f3b1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_17_slice_45_jpg.rf.af29fb6eda49d55ce46c1e69cf27f3b1.txt,17,45,f68316812b7edb70855040b19b037259
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_211_slice_97_jpg.rf.9180c01478f69ebf5f0b400a48dc3eba.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_211_slice_97_jpg.rf.9180c01478f69ebf5f0b400a48dc3eba.txt,211,97,19109c5bdce3d52aae933ebdb6b91d05
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_143_slice_53_jpg.rf.96c2ca24990acc118d7ea3fc5118d941.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_143_slice_53_jpg.rf.96c2ca24990acc118d7ea3fc5118d941.txt,143,53,4ed4708e69bbb998192e694c8c4e07c3
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_13_slice_72_jpg.rf.a9585127c857d1805a062677d27fccdc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_13_slice_72_jpg.rf.a9585127c857d1805a062677d27fccdc.txt,13,72,70485f62915d7a1fa31e59c623bb594b
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_234_slice_55_jpg.rf.601ea3cdb15d5d27b203d099e8c2a2ed.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_234_slice_55_jpg.rf.601ea3cdb15d5d27b203d099e8c2a2ed.txt,234,55,13e7cbcb0eb5e5125efe0b0500c8d05f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_252_slice_68_jpg.rf.a137a4b14de1488e25f2994d78df5877.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_252_slice_68_jpg.rf.a137a4b14de1488e25f2994d78df5877.txt,252,68,45d3071c67a48af5a488454d5b3fbf28
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_359_slice_89_jpg.rf.81bc3b82113b67c3921881ca10e4c22e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_359_slice_89_jpg.rf.81bc3b82113b67c3921881ca10e4c22e.txt,359,89,5f9ec2e9f6134b59892cc2800335adea
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_341_slice_73_jpg.rf.ab29d11cf541aa8289e008acf7440be8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_341_slice_73_jpg.rf.ab29d11cf541aa8289e008acf7440be8.txt,341,73,30524e3d0cb742a8f842b867cfd5b8d3
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_311_slice_105_jpg.rf.887111f69ed61eba08d4a91e3ff852d4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_311_slice_105_jpg.rf.887111f69ed61eba08d4a91e3ff852d4.txt,311,105,e6c2fd411ab92cfcacd66db1da656820
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_180_slice_36_jpg.rf.0be68e2e887b7346749c328366bdcf96.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_180_slice_36_jpg.rf.0be68e2e887b7346749c328366bdcf96.txt,180,36,f825d98ef4a1f275cbce6e661404b68c
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_66_slice_71_jpg.rf.e31e02a142a9dd36b5050828b867f3eb.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_66_slice_71_jpg.rf.e31e02a142a9dd36b5050828b867f3eb.txt,66,71,173d99187947498a78c540da9f32c1ac
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_75_slice_61_jpg.rf.b5bc8e3c51266abc3b83299e75e5b407.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_75_slice_61_jpg.rf.b5bc8e3c51266abc3b83299e75e5b407.txt,75,61,2e5f16e6c1a3ccf998d3543b6373a06b
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_74_slice_63_jpg.rf.0cde0681b28ec3a61d6ad5cfe281a312.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_74_slice_63_jpg.rf.0cde0681b28ec3a61d6ad5cfe281a312.txt,74,63,0facdad1472cbe5c38695748291bc588
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_100_slice_47_jpg.rf.5a4036c4db721c7a2501e756d91915a6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_100_slice_47_jpg.rf.5a4036c4db721c7a2501e756d91915a6.txt,100,47,0281466654a87008f5588e2e88c79517
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_289_slice_73_jpg.rf.3a1f7aec54ad0ec913c29539f08a5d50.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_289_slice_73_jpg.rf.3a1f7aec54ad0ec913c29539f08a5d50.txt,289,73,59dfaa585895fc1ece94b62093876b57
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_156_slice_82_jpg.rf.f7a6eba94bb61c6b93dc0bc83cd7a743.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_156_slice_82_jpg.rf.f7a6eba94bb61c6b93dc0bc83cd7a743.txt,156,82,942b1f4ad3905f9f7f8f25523498ff05
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_351_slice_44_jpg.rf.5a27af5d2ecc53fcb706e2518d738bc3.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_351_slice_44_jpg.rf.5a27af5d2ecc53fcb706e2518d738bc3.txt,351,44,2c9ce78f1fcc21cea83492a898819d92
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_342_slice_72_jpg.rf.6ea8e3264e899be4005f2f18e27cf53a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_342_slice_72_jpg.rf.6ea8e3264e899be4005f2f18e27cf53a.txt,342,72,a6ad4c5731b97ab6fde86a5c1822718a
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_347_slice_129_jpg.rf.a05ff3b5d8bb8b4aaccd997b7271b2c0.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_347_slice_129_jpg.rf.a05ff3b5d8bb8b4aaccd997b7271b2c0.txt,347,129,44c72a57e293df143be5665d0f4ed4cd
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_312_slice_115_jpg.rf.cd4633d4de31c6523dd1a38c343beee8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_312_slice_115_jpg.rf.cd4633d4de31c6523dd1a38c343beee8.txt,312,115,a5f6b5ad37b95051b7a7c495d009c7cd
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_239_slice_97_jpg.rf.89026ce8a20fa6efafa7a0372afff274.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_239_slice_97_jpg.rf.89026ce8a20fa6efafa7a0372afff274.txt,239,97,a94c0a996173f3e1fb5e4db7856dd2d2
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_261_slice_70_jpg.rf.962fd39593bfca50f4e618d0d6cbbb29.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_261_slice_70_jpg.rf.962fd39593bfca50f4e618d0d6cbbb29.txt,261,70,f76357a4b2450baa8cce464bdf2aa13e
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_358_slice_98_jpg.rf.256c157bb922abdce7bf6a1146a7510b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_358_slice_98_jpg.rf.256c157bb922abdce7bf6a1146a7510b.txt,358,98,24309b8ef5914c0de31ce6a7b7864706
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_324_slice_32_jpg.rf.90b8ad2a427a2e7e2e62e138b02c7900.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_324_slice_32_jpg.rf.90b8ad2a427a2e7e2e62e138b02c7900.txt,324,32,be34915046f087851dfa1eff4b2bce0e
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_296_slice_67_jpg.rf.5d590c456cf2a6ebde7e63e11832fbe7.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_296_slice_67_jpg.rf.5d590c456cf2a6ebde7e63e11832fbe7.txt,296,67,06dcf788e1eed2ab3252032e58a08043
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_72_slice_97_jpg.rf.5c57d837197acf64ef9a9cb5c0babefd.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_72_slice_97_jpg.rf.5c57d837197acf64ef9a9cb5c0babefd.txt,72,97,fd8eb3962757d7946a5ab5b30e599cc5
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_361_slice_100_jpg.rf.5d73f29a4a1f6ff1478b9581d0a0fffc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_361_slice_100_jpg.rf.5d73f29a4a1f6ff1478b9581d0a0fffc.txt,361,100,f9645c07ad4fbfeb94ecfd6837bd4e67
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_114_slice_93_jpg.rf.9c9f0259ac23f7e1ce2948c960c74a10.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_114_slice_93_jpg.rf.9c9f0259ac23f7e1ce2948c960c74a10.txt,114,93,70d5f83acf39148901017070accbfbba
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_95_slice_119_jpg.rf.f3a8f94ec3ae03c6f331aaa2ce8f5202.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_95_slice_119_jpg.rf.f3a8f94ec3ae03c6f331aaa2ce8f5202.txt,95,119,259fd8628caf4a1aabf2321241337726
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_49_slice_106_jpg.rf.a96bee479474d41a1d21e2beb2bd9d3b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_49_slice_106_jpg.rf.a96bee479474d41a1d21e2beb2bd9d3b.txt,49,106,9dce94711ec201795dff1b908350d354
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_279_slice_60_jpg.rf.6f17ef49bb2582e8dc0b9dc6952d8ccc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_279_slice_60_jpg.rf.6f17ef49bb2582e8dc0b9dc6952d8ccc.txt,279,60,04d6bfaa5b72ab99d6f823980664fa7d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_45_slice_116_jpg.rf.407da8dd42db5b4be449231c460fe516.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_45_slice_116_jpg.rf.407da8dd42db5b4be449231c460fe516.txt,45,116,bfe92a14bfa5c6a2547e709250a08584
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_42_slice_75_jpg.rf.8e69a9ea37f82f05e93f109e5645a537.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_42_slice_75_jpg.rf.8e69a9ea37f82f05e93f109e5645a537.txt,42,75,68726aaf88addc57e93b46013d18fc7d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_165_slice_115_jpg.rf.91034cc1eed1f6665d2029e305336376.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_165_slice_115_jpg.rf.91034cc1eed1f6665d2029e305336376.txt,165,115,a9e041d8115ae94215f6e0c3418e8453
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_292_slice_89_jpg.rf.c1df5946e920d141ef97cf00279e9cc3.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_292_slice_89_jpg.rf.c1df5946e920d141ef97cf00279e9cc3.txt,292,89,fc5d13b9581270831eea16d4c7787e59
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_349_slice_69_jpg.rf.db22ffa532950876a4490ae9a66830af.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_349_slice_69_jpg.rf.db22ffa532950876a4490ae9a66830af.txt,349,69,e692af98c97e9a3cc50eea45adf5d902
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_62_slice_75_jpg.rf.349d64c7bfab55df403283f8ee27f629.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_62_slice_75_jpg.rf.349d64c7bfab55df403283f8ee27f629.txt,62,75,75e1c54033c673b3e8d05bac9b4ca1ef
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_308_slice_64_jpg.rf.1e5d53fcac9d8cab2ca86132cf6c7d84.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_308_slice_64_jpg.rf.1e5d53fcac9d8cab2ca86132cf6c7d84.txt,308,64,26d8ef10c8ae76317a0597736f8948ec
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_238_slice_80_jpg.rf.d9d67619e0d244124b9899a98942116e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_238_slice_80_jpg.rf.d9d67619e0d244124b9899a98942116e.txt,238,80,75b42b0c3817065a4ecf3d47f2e5d846
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_217_slice_46_jpg.rf.f5e641cb70009e8fcddd17563597a1cb.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_217_slice_46_jpg.rf.f5e641cb70009e8fcddd17563597a1cb.txt,217,46,f79512c83805de897f7d740cd7cb0620
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_264_slice_90_jpg.rf.c1bb35dbc3e1c467800a2b1cb10186fc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_264_slice_90_jpg.rf.c1bb35dbc3e1c467800a2b1cb10186fc.txt,264,90,901371b0265dc42f7349955384040abc
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_174_slice_128_jpg.rf.a8f67b8e6fac9c7b207005beafa2c07e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_174_slice_128_jpg.rf.a8f67b8e6fac9c7b207005beafa2c07e.txt,174,128,6b2f1052ff87681a1f62995a326c56e5
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_175_slice_89_jpg.rf.f007b1b454d752e63eb60a4e39eef0ee.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_175_slice_89_jpg.rf.f007b1b454d752e63eb60a4e39eef0ee.txt,175,89,5ac532b6ad89e51281d15e7bd9f7f03d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_22_slice_65_jpg.rf.4c04eb2a752c2e470458c39834862ab8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_22_slice_65_jpg.rf.4c04eb2a752c2e470458c39834862ab8.txt,22,65,04a2ebeaab5d3bbd2791464c4d6d396f
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_88_slice_72_jpg.rf.8ad4342c099d978cf88b40d0ac4fda95.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_88_slice_72_jpg.rf.8ad4342c099d978cf88b40d0ac4fda95.txt,88,72,01ce128f3159e3fdb97f9a526134201d
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_166_slice_37_jpg.rf.ae5fb418f9df7629a5fc98499b12a927.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_166_slice_37_jpg.rf.ae5fb418f9df7629a5fc98499b12a927.txt,166,37,7f4dfa62da190cd60e88baa07757a070
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_269_slice_83_jpg.rf.f58ed2754d532a521da29ad0aeb96acf.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_269_slice_83_jpg.rf.f58ed2754d532a521da29ad0aeb96acf.txt,269,83,d51e2b98822291e684f7b75d5ba41df7
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_132_slice_122_jpg.rf.82102f6c5d6c2c63af482f6645e81d1d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_132_slice_122_jpg.rf.82102f6c5d6c2c63af482f6645e81d1d.txt,132,122,1d36b8c631ed74a29215f1a6fe4a801e
test,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/images/volume_367_slice_71_jpg.rf.188573ee0fcebd0330239b5c3449b0e8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/test/labels/volume_367_slice_71_jpg.rf.188573ee0fcebd0330239b5c3449b0e8.txt,367,71,93b3c8bba82cc705c142f658a33569c4
